MSSubClass,MSZoning,LotFrontage,LotArea,Alley,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SalePrice
20,RL,67,16285,NA,7,5,2001,2002,0,Gd,0,0,1413,1413,Ex,Y,SBrkr,1430,0,0,1430,0,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,2001,2,605,0,33,0,0,0,0,NA,NA,NA,0,6,2009,187100
85,RL,NA,9101,NA,5,6,1978,1978,104,TA,1097,0,0,1097,Ex,Y,SBrkr,1110,0,0,1110,1,0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,1978,2,602,303,30,0,0,0,0,NA,NA,NA,0,7,2009,165500
75,RM,35,6300,Grvl,6,6,1914,2001,0,TA,0,0,742,742,Ex,Y,SBrkr,742,742,0,1484,0,0,2,0,3,1,TA,9,Typ,1,Gd,NA,NA,0,0,0,291,134,0,0,0,NA,NA,NA,0,6,2008,128000
20,RL,NA,9790,NA,6,5,1967,1967,0,TA,251,630,491,1372,TA,Y,SBrkr,1342,0,0,1342,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1967,2,457,0,0,0,0,197,0,NA,NA,NA,0,9,2009,161500
50,RM,60,10800,NA,5,6,1915,1950,0,TA,686,0,0,686,TA,Y,SBrkr,966,686,0,1652,1,0,2,0,4,1,TA,7,Typ,0,NA,Detchd,1961,1,416,0,0,196,0,0,0,NA,NA,Shed,1200,6,2010,139000
60,RL,76,10142,NA,7,5,2004,2004,0,Gd,656,0,300,956,Ex,Y,SBrkr,956,1128,0,2084,1,0,2,1,4,1,Gd,8,Typ,0,NA,BuiltIn,2004,2,618,0,45,0,0,0,0,NA,NA,NA,0,1,2010,233000
20,RM,50,6000,NA,4,7,1954,2000,0,TA,0,0,901,901,Ex,Y,SBrkr,901,0,0,901,0,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1954,1,281,0,0,0,0,0,0,NA,NA,NA,0,8,2008,107900
60,RL,NA,12205,NA,6,8,1966,2007,157,TA,568,0,264,832,Gd,Y,SBrkr,976,1111,0,2087,0,0,2,1,5,1,Gd,9,Typ,0,NA,Attchd,1966,2,444,133,168,0,0,0,0,NA,NA,NA,0,7,2007,187500
120,RL,43,3182,NA,7,5,2005,2006,11,Gd,16,0,1129,1145,Ex,Y,SBrkr,1145,0,0,1145,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2005,2,397,100,16,0,0,0,0,NA,NA,NA,0,9,2009,160200
80,RL,NA,11333,NA,6,5,1976,1976,0,TA,539,0,490,1029,TA,Y,SBrkr,1062,0,0,1062,1,0,1,0,3,1,TA,5,Typ,2,TA,Attchd,1976,2,539,120,0,0,0,0,0,NA,NA,NA,0,5,2007,146800
60,RL,92,9920,NA,7,5,1996,1997,0,Gd,862,0,255,1117,Ex,Y,SBrkr,1127,886,0,2013,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1997,2,455,180,130,0,0,0,0,NA,NA,NA,0,6,2007,269790
20,RL,76,9158,NA,8,5,2007,2007,140,Gd,0,0,1496,1496,Ex,Y,SBrkr,1496,0,0,1496,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2007,2,474,168,130,0,0,0,0,NA,NA,NA,0,6,2007,225000
60,RL,NA,10832,NA,7,5,1994,1996,0,Gd,0,0,712,712,Ex,Y,SBrkr,1086,809,0,1895,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1994,2,409,143,46,0,0,0,0,NA,NA,Shed,500,10,2008,194500
60,RL,70,8400,NA,6,6,1980,1981,130,TA,0,0,650,650,TA,Y,SBrkr,888,676,0,1564,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1980,2,476,0,50,0,0,204,0,NA,MnPrv,NA,0,4,2010,171000
20,RL,71,8197,NA,6,5,1977,1977,148,TA,0,0,660,660,Ex,Y,SBrkr,1285,0,0,1285,0,0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1977,2,528,138,0,0,0,0,0,NA,MnPrv,NA,0,4,2007,143500
20,RL,57,7677,NA,5,5,1953,1953,0,TA,570,0,203,773,Gd,Y,SBrkr,773,0,0,773,0,0,1,0,2,1,TA,4,Typ,0,NA,Attchd,1953,1,240,0,0,0,0,0,0,NA,NA,NA,0,4,2008,110000
60,RL,104,13518,NA,9,5,2008,2009,860,Ex,0,0,1926,1926,Ex,Y,SBrkr,1966,1174,0,3140,0,0,3,1,4,1,Ex,11,Typ,2,Gd,BuiltIn,2009,3,820,144,78,0,0,0,0,NA,NA,NA,0,7,2009,485000
50,RL,60,7200,NA,5,7,1937,1950,252,TA,569,0,162,731,Ex,Y,SBrkr,981,787,0,1768,1,0,1,1,3,1,Gd,7,Typ,2,TA,Detchd,1939,1,240,0,0,264,0,0,0,NA,MnPrv,NA,0,6,2007,175000
60,RL,79,12798,NA,6,5,1997,1997,0,TA,462,0,154,616,Gd,Y,SBrkr,616,1072,0,1688,1,0,2,1,4,1,Gd,8,Typ,0,NA,Attchd,1997,2,603,403,114,185,0,0,0,NA,NA,Shed,400,5,2008,200000
30,RM,40,4800,NA,4,7,1916,1990,0,TA,197,0,999,1196,Ex,Y,FuseA,1196,0,0,1196,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1957,2,440,0,0,0,0,0,0,NA,NA,NA,0,7,2007,109900
60,RL,63,8199,NA,7,5,2005,2005,0,Gd,648,0,80,728,Ex,Y,SBrkr,728,728,0,1456,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005,2,410,36,18,0,0,0,0,NA,NA,NA,0,10,2008,189000
60,RL,107,13891,NA,9,5,2008,2009,424,Ex,0,0,1734,1734,Ex,Y,SBrkr,1734,1088,0,2822,0,0,3,1,4,1,Ex,12,Typ,1,Gd,BuiltIn,2009,3,1020,52,170,0,0,192,0,NA,NA,NA,0,1,2009,582933
20,RL,75,9000,NA,5,5,1954,1954,0,TA,812,0,124,936,TA,Y,SBrkr,1128,0,0,1128,0,0,1,0,2,1,TA,5,Min1,0,NA,Attchd,1954,1,286,0,0,0,0,0,0,NA,GdWo,NA,0,6,2006,118000
20,RL,91,12274,NA,7,5,2008,2008,256,Gd,0,0,1417,1417,Ex,Y,SBrkr,1428,0,0,1428,0,0,2,0,3,1,Ex,6,Typ,0,NA,Attchd,2008,2,554,0,60,0,0,0,0,NA,NA,NA,0,7,2008,227680
80,RL,75,9750,NA,5,5,1967,1967,0,TA,400,480,100,980,Gd,Y,SBrkr,980,0,0,980,0,0,2,0,3,1,TA,6,Typ,0,NA,Attchd,1967,1,384,68,0,0,0,0,0,NA,NA,NA,0,10,2006,135500
70,RL,144,21384,NA,5,6,1923,2004,0,TA,1309,0,15,1324,Ex,Y,SBrkr,1072,504,0,1576,2,0,1,1,3,1,Gd,6,Typ,1,TA,Attchd,1923,2,528,0,312,0,0,0,0,NA,NA,NA,0,5,2009,223500
80,RL,85,13400,NA,5,5,1966,1966,1047,TA,516,128,380,1024,TA,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1966,2,484,0,0,0,0,0,0,NA,GdWo,NA,0,6,2006,159950
75,RM,90,8100,NA,5,5,1898,1965,0,TA,0,0,849,849,TA,N,FuseA,1075,1063,0,2138,0,0,2,0,2,3,TA,11,Typ,0,NA,Detchd,1910,2,360,40,156,0,0,0,0,NA,MnPrv,NA,0,11,2009,106000
20,RL,78,10140,NA,6,6,1974,1999,99,TA,663,377,0,1040,Fa,Y,SBrkr,1309,0,0,1309,1,0,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1974,2,484,265,0,0,0,0,648,Fa,GdPrv,NA,0,1,2006,181000
120,RM,NA,4438,NA,6,5,2004,2004,169,Gd,662,0,186,848,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,4,Typ,1,Gd,Attchd,2004,2,420,140,0,0,0,0,0,NA,NA,NA,0,6,2008,144500
20,C (all),66,8712,NA,5,5,1952,1952,0,Fa,0,0,540,540,TA,N,FuseA,1044,0,0,1044,0,0,1,0,2,1,Fa,4,Typ,0,NA,Basment,1952,2,504,0,0,0,0,0,0,NA,NA,Shed,54,6,2010,55993
20,RL,75,9750,NA,6,6,1958,1958,243,TA,608,0,834,1442,Gd,Y,SBrkr,1442,0,0,1442,0,0,1,1,4,1,TA,7,Typ,0,NA,Attchd,1958,1,301,0,0,275,0,0,0,NA,NA,Shed,500,4,2007,157900
50,RL,45,8248,Grvl,5,7,1918,1950,0,TA,0,0,686,686,Gd,Y,SBrkr,686,564,0,1250,0,1,1,1,3,1,Fa,7,Typ,0,NA,Detchd,1955,1,280,207,0,96,0,0,0,NA,NA,NA,0,7,2006,116000
20,RL,48,12137,NA,7,5,1998,1998,442,TA,0,0,1649,1649,Ex,Y,SBrkr,1661,0,0,1661,0,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,1998,2,598,0,34,0,0,0,0,NA,NA,NA,0,5,2010,224900
20,RL,NA,11425,NA,5,6,1954,1954,0,TA,486,0,522,1008,Gd,Y,SBrkr,1008,0,0,1008,0,0,1,0,2,1,TA,4,Typ,1,Gd,Attchd,1954,1,275,0,0,120,0,0,0,NA,NA,NA,0,7,2006,137000
20,RL,NA,13265,NA,8,5,2002,2002,148,Gd,1218,0,350,1568,Ex,Y,SBrkr,1689,0,0,1689,1,0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,2002,3,857,150,59,0,0,0,0,NA,NA,NA,0,7,2008,271000
80,RL,80,8816,NA,6,7,1971,1971,80,TA,504,0,506,1010,Gd,Y,SBrkr,1052,0,0,1052,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1971,2,440,0,0,0,0,0,0,NA,MnPrv,NA,0,6,2010,155000
120,RL,44,6371,NA,7,5,2009,2010,128,Gd,733,0,625,1358,Ex,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2010,2,484,192,35,0,0,0,0,NA,NA,NA,0,6,2010,224000
60,RL,72,7226,NA,7,5,2003,2003,0,Gd,0,0,798,798,Ex,Y,SBrkr,798,842,0,1640,0,0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,2003,2,595,0,45,0,0,0,0,NA,NA,NA,0,6,2008,183000
20,RM,60,6000,Pave,4,4,1953,1953,0,Fa,0,0,936,936,TA,N,SBrkr,936,0,0,936,0,0,1,0,2,1,TA,4,Min2,0,NA,Detchd,1974,2,576,0,32,112,0,0,0,NA,NA,NA,0,2,2009,93000
60,RL,NA,12394,NA,7,5,2003,2003,0,Gd,0,0,847,847,Ex,Y,SBrkr,847,886,0,1733,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003,2,433,100,48,0,0,0,0,NA,NA,NA,0,10,2007,225000
50,RL,60,9900,NA,6,7,1940,1950,0,TA,0,0,778,778,TA,Y,SBrkr,944,545,0,1489,0,0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1940,1,240,335,0,0,0,0,0,NA,GdWo,NA,0,7,2009,139500
20,FV,81,11216,NA,8,5,2006,2006,0,Gd,0,0,1489,1489,Ex,Y,SBrkr,1489,0,0,1489,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006,2,776,0,140,0,0,0,0,NA,NA,NA,0,6,2006,232600
20,RL,114,14803,NA,10,5,2007,2008,816,Ex,1636,0,442,2078,Ex,Y,SBrkr,2084,0,0,2084,1,0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,2007,3,1220,188,45,0,0,0,0,NA,NA,NA,0,6,2008,385000
45,RM,50,6130,NA,5,6,1924,1950,0,TA,784,0,0,784,Gd,Y,SBrkr,784,0,0,784,1,0,1,0,2,1,Gd,5,Typ,0,NA,NA,NA,0,0,0,0,116,0,0,0,NA,NA,NA,0,5,2008,109500
20,RL,65,8529,NA,7,5,2001,2001,0,Gd,20,0,1434,1454,Ex,Y,SBrkr,1434,0,0,1434,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2001,2,527,290,39,0,0,0,0,NA,NA,NA,0,4,2009,189000
60,RL,NA,28698,NA,5,5,1967,1967,0,TA,249,764,0,1013,TA,Y,SBrkr,1160,966,0,2126,0,1,2,1,3,1,TA,7,Min2,0,NA,Attchd,1967,2,538,486,0,0,0,225,0,NA,NA,NA,0,6,2009,185000
160,FV,24,2544,Pave,7,5,2005,2005,0,Gd,0,0,600,600,Ex,Y,SBrkr,520,623,80,1223,0,0,2,1,2,1,Gd,4,Typ,0,NA,Detchd,2005,2,480,0,166,0,0,0,0,NA,NA,NA,0,7,2006,147400
20,RL,80,11900,NA,6,5,1957,1957,387,TA,1040,0,352,1392,TA,Y,FuseA,1392,0,0,1392,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957,2,458,0,0,0,0,192,0,NA,NA,NA,0,6,2008,166000
160,FV,30,3180,Pave,7,5,2005,2005,0,TA,0,0,600,600,Ex,Y,SBrkr,520,600,80,1200,0,0,2,1,2,1,Gd,4,Typ,0,NA,Detchd,2005,2,480,0,166,0,0,0,0,NA,NA,NA,0,6,2006,151000
60,RL,44,9548,NA,7,6,2003,2003,223,Gd,483,0,458,941,Ex,Y,SBrkr,941,888,0,1829,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2003,2,613,192,39,0,0,0,0,NA,NA,NA,0,1,2010,237000
20,RL,100,10004,NA,6,6,1964,1964,180,TA,196,345,975,1516,TA,Y,SBrkr,1516,0,0,1516,0,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1964,2,472,0,0,0,0,152,0,NA,NA,NA,0,2,2009,167000
20,RL,75,7875,NA,5,6,1961,1961,136,TA,572,0,572,1144,Gd,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1961,2,456,0,0,0,0,0,0,NA,GdWo,NA,0,9,2008,139950
20,RL,60,9600,NA,4,7,1950,1995,0,TA,442,0,625,1067,TA,Y,SBrkr,1067,0,0,1067,0,0,2,0,2,1,Gd,4,Min2,0,NA,Attchd,1996,2,436,290,0,0,0,0,0,NA,NA,NA,0,2,2010,128000
30,RM,90,8100,Pave,5,6,1948,1973,0,TA,338,0,1221,1559,Gd,Y,SBrkr,1559,0,0,1559,1,0,1,0,2,1,TA,5,Min2,0,NA,Detchd,1948,2,812,0,116,230,0,0,0,NA,GdWo,NA,0,6,2007,153500
160,RM,21,1680,NA,6,5,1973,1973,158,TA,330,0,153,483,TA,Y,SBrkr,483,504,0,987,1,0,1,1,2,1,TA,5,Typ,0,NA,Detchd,1973,1,264,0,0,0,0,0,0,NA,NA,NA,0,11,2008,100000
20,RL,75,9525,NA,5,6,1995,2006,0,TA,0,0,1099,1099,Ex,Y,SBrkr,1099,0,0,1099,0,0,1,1,3,1,Gd,6,Typ,0,NA,Attchd,1999,1,352,278,0,0,0,0,0,NA,NA,NA,0,6,2008,144000
50,RL,70,11767,NA,5,6,1946,1995,0,TA,352,0,416,768,Ex,Y,SBrkr,768,432,0,1200,0,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1946,1,240,0,0,0,0,0,0,NA,NA,NA,0,5,2008,130500
70,RH,NA,12155,NA,6,8,1925,1950,0,TA,156,0,516,672,TA,N,SBrkr,810,672,0,1482,0,0,2,0,4,1,Fa,7,Typ,0,NA,Detchd,1934,1,400,0,0,254,0,0,0,NA,NA,NA,0,3,2008,140000
70,RM,60,10440,Grvl,5,8,1904,2002,0,TA,0,0,650,650,Gd,Y,SBrkr,958,581,0,1539,0,0,2,0,3,1,Gd,8,Typ,1,Po,Detchd,1983,2,686,70,78,68,0,0,0,NA,NA,NA,0,6,2008,157500
80,RL,82,9020,NA,6,7,1966,1966,183,TA,312,539,276,1127,TA,Y,SBrkr,1165,0,0,1165,1,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1966,2,490,0,129,0,0,0,0,NA,GdPrv,NA,0,5,2008,174900
90,RL,80,8000,NA,5,4,1961,1961,0,TA,0,0,1800,1800,Ex,N,SBrkr,1800,0,0,1800,0,0,2,0,6,2,TA,10,Typ,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,7,2007,141000
50,RM,100,12665,Grvl,5,8,1915,1950,0,TA,0,0,876,876,Gd,Y,SBrkr,876,540,0,1416,0,0,1,1,4,1,TA,7,Typ,1,Gd,Detchd,1949,3,720,418,0,194,0,0,0,NA,NA,NA,0,6,2008,153900
85,RL,NA,16647,NA,5,5,1975,1981,0,TA,1390,0,0,1390,TA,Y,SBrkr,1701,0,0,1701,1,0,2,0,3,1,TA,6,Min2,2,TA,Basment,1975,2,611,0,0,0,0,0,0,NA,NA,NA,0,1,2007,171000
60,RL,75,9317,NA,7,5,1993,1993,137,Gd,513,0,227,740,Ex,Y,SBrkr,1006,769,0,1775,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1993,2,425,234,72,192,0,0,0,NA,NA,NA,0,7,2009,213000
20,RL,36,15523,NA,5,6,1972,1972,0,TA,460,0,404,864,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,5,Typ,1,Fa,Attchd,1972,1,338,0,0,0,0,0,0,NA,NA,NA,0,8,2009,133500
50,RL,75,45600,NA,6,8,1908,1997,0,TA,0,0,907,907,TA,Y,SBrkr,1307,1051,0,2358,0,0,3,0,5,1,TA,10,Typ,1,Gd,Detchd,1908,2,360,486,40,0,0,175,0,NA,NA,NA,0,9,2008,240000
80,RL,80,9600,NA,6,7,1976,1994,360,Gd,0,0,528,528,Ex,Y,SBrkr,1094,761,0,1855,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1976,2,512,113,100,0,0,0,0,NA,NA,NA,0,8,2007,187000
120,RM,36,4435,NA,6,5,2003,2003,170,Gd,659,0,189,848,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,0,NA,Attchd,2003,2,420,140,0,0,0,0,0,NA,NA,NA,0,11,2007,131500
120,RL,NA,3196,NA,8,5,2003,2003,40,Gd,0,0,1273,1273,Ex,Y,SBrkr,1456,0,0,1456,0,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2003,2,400,143,20,0,0,0,0,NA,NA,NA,0,5,2006,215000
75,RL,53,7128,NA,7,5,1941,1950,0,TA,364,0,554,918,Gd,Y,SBrkr,918,728,0,1646,0,0,2,0,4,1,TA,7,Typ,2,Gd,Detchd,1941,1,240,0,0,0,0,126,0,NA,MnPrv,NA,0,8,2007,164000
80,RL,NA,12095,NA,6,6,1964,1964,115,TA,564,0,563,1127,TA,Y,SBrkr,1445,0,0,1445,0,0,1,1,3,1,TA,7,Typ,1,Fa,Attchd,1964,2,645,180,0,0,0,0,0,NA,MnPrv,NA,0,8,2009,158000
20,RL,102,17920,NA,5,4,1955,1974,0,TA,306,1085,372,1763,TA,Y,SBrkr,1779,0,0,1779,1,0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1955,2,454,0,418,0,0,312,0,NA,NA,NA,0,7,2006,170000
20,RL,NA,6897,NA,5,8,1962,2010,0,TA,659,0,381,1040,Ex,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,TA,6,Typ,0,NA,Detchd,1962,1,260,0,104,0,0,0,0,NA,NA,NA,0,4,2010,127000
80,RL,NA,10970,NA,6,6,1978,1978,0,TA,505,435,0,940,TA,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1981,2,576,0,0,34,0,0,0,NA,MnPrv,NA,0,10,2008,147000
60,RL,65,8125,NA,6,5,1994,1995,0,TA,0,0,702,702,Gd,Y,SBrkr,702,779,0,1481,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1994,2,343,0,36,0,0,0,0,NA,NA,NA,0,3,2009,174000
20,RL,80,10400,NA,7,5,1976,1976,189,TA,0,0,1090,1090,TA,Y,SBrkr,1370,0,0,1370,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1976,2,479,0,0,0,0,0,0,NA,MnPrv,NA,0,6,2009,152000
60,RL,NA,11029,NA,6,7,1968,1984,220,TA,619,0,435,1054,TA,Y,SBrkr,1512,1142,0,2654,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1968,2,619,0,65,0,0,222,0,NA,NA,NA,0,8,2006,250000
50,RL,55,7642,NA,7,8,1918,1998,0,Gd,0,0,912,912,Gd,Y,SBrkr,912,514,0,1426,0,0,1,1,3,1,Gd,7,Typ,1,Gd,Detchd,1925,1,216,0,240,0,0,0,0,NA,GdPrv,NA,0,6,2007,189950
190,RL,75,11625,NA,5,4,1965,1965,0,TA,841,0,198,1039,Ex,Y,SBrkr,1039,0,0,1039,1,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1965,2,504,0,0,0,0,0,0,NA,NA,NA,0,4,2010,131500
20,RL,81,9672,NA,6,5,1984,1985,0,TA,338,0,702,1040,TA,Y,SBrkr,1097,0,0,1097,0,0,2,0,3,1,TA,6,Typ,0,NA,Attchd,1986,2,480,0,0,0,0,0,0,NA,GdPrv,NA,0,5,2010,152000
20,RL,70,7931,NA,5,5,1959,1959,0,TA,1148,0,0,1148,TA,Y,SBrkr,1148,0,0,1148,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1959,1,672,0,0,0,0,0,0,NA,GdPrv,NA,0,7,2009,132500
20,FV,72,8640,NA,7,5,2007,2008,0,Gd,0,0,1372,1372,Ex,Y,SBrkr,1372,0,0,1372,0,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,2008,2,529,0,140,0,0,0,0,NA,NA,NA,0,5,2008,250580
20,RL,NA,8750,NA,5,6,1970,1970,76,TA,828,0,174,1002,TA,Y,SBrkr,1002,0,0,1002,1,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1973,2,902,0,0,0,0,0,0,NA,MnPrv,NA,0,8,2009,148500
20,RL,67,10656,NA,8,5,2006,2007,274,Gd,0,0,1638,1638,Ex,Y,SBrkr,1646,0,0,1646,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2007,3,870,192,80,0,0,0,0,NA,NA,NA,0,11,2007,248900
20,RL,85,6970,NA,4,5,1961,1961,0,TA,932,0,108,1040,TA,Y,SBrkr,1120,0,0,1120,1,0,1,1,3,1,Fa,5,Typ,0,NA,Attchd,1961,2,544,168,0,0,0,0,0,NA,NA,Shed,400,5,2007,129000
60,RL,NA,14762,NA,5,6,1948,1950,0,TA,0,0,0,0,Gd,Y,SBrkr,1547,720,53,2320,0,0,2,0,2,1,TA,7,Typ,1,TA,Attchd,1979,2,672,120,144,0,0,0,0,NA,NA,NA,0,5,2006,169000
60,RL,80,9938,NA,7,5,1993,1994,246,Gd,750,0,300,1050,Ex,Y,SBrkr,1062,887,0,1949,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1993,2,574,156,90,0,0,0,0,NA,GdPrv,NA,0,6,2010,236000
20,RL,60,6600,NA,5,5,1962,1962,0,TA,0,0,894,894,Gd,N,SBrkr,894,0,0,894,0,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1962,1,308,0,0,0,0,0,0,NA,NA,NA,0,8,2009,109500
60,RL,70,8750,NA,6,5,1998,1998,116,TA,505,0,299,804,Ex,Y,SBrkr,804,878,0,1682,0,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,1998,2,523,0,77,0,0,0,0,NA,NA,NA,0,6,2010,200500
20,RL,74,8892,NA,5,7,1953,1996,0,Gd,0,0,105,105,Gd,Y,SBrkr,910,0,0,910,0,0,1,0,3,1,Gd,5,Typ,0,NA,Attchd,1953,2,414,196,0,150,0,0,0,NA,GdWo,NA,0,10,2008,116000
40,RL,60,12144,NA,5,7,1949,1950,0,Gd,375,0,457,832,Gd,Y,SBrkr,1036,0,232,1268,0,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1949,1,288,0,28,0,0,0,0,NA,NA,Othr,0,9,2009,133000
50,RM,52,5720,NA,5,6,1941,1950,0,TA,0,0,676,676,Ex,Y,SBrkr,676,455,0,1131,0,0,1,1,3,1,TA,5,Typ,0,NA,Detchd,1941,1,200,26,0,0,0,0,0,NA,NA,NA,0,8,2009,66500
60,FV,75,9000,NA,8,5,2007,2007,0,Gd,64,0,1120,1184,Ex,Y,SBrkr,1184,1426,0,2610,0,0,2,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,2007,2,550,208,364,0,0,0,0,NA,NA,NA,0,8,2007,303477
20,RL,94,25286,NA,4,5,1963,1963,0,TA,633,0,431,1064,Gd,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1963,2,648,0,0,0,0,0,0,NA,NA,NA,0,1,2007,132250
60,RL,74,8834,NA,9,5,2004,2005,216,Gd,1170,0,292,1462,Ex,Y,SBrkr,1462,762,0,2224,1,0,2,1,4,1,Ex,10,Typ,1,Gd,Attchd,2004,3,738,184,0,0,0,0,0,NA,NA,NA,0,6,2009,350000
85,RL,88,11782,NA,5,7,1961,1995,0,TA,899,0,210,1109,TA,Y,SBrkr,1155,0,0,1155,1,0,1,0,3,1,Gd,6,Min2,0,NA,Detchd,1987,2,576,192,0,0,0,0,0,NA,MnPrv,Shed,400,6,2010,148000
20,RL,NA,7000,NA,5,8,1978,2005,90,Gd,646,0,218,864,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1978,1,336,0,0,0,0,0,0,NA,GdWo,NA,0,7,2009,136500
20,RL,60,7024,NA,5,5,2005,2006,0,TA,980,0,110,1090,Gd,Y,SBrkr,1090,0,0,1090,1,0,1,1,2,1,TA,5,Typ,0,NA,Attchd,2005,2,450,0,49,0,0,0,0,NA,NA,NA,0,6,2007,157000
50,RL,44,13758,NA,7,5,1990,1991,117,Gd,902,0,254,1156,Ex,Y,SBrkr,1187,530,0,1717,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1990,2,400,168,36,0,0,0,0,NA,NA,NA,0,4,2007,187500
60,RL,NA,9636,NA,6,5,1992,1993,0,TA,0,0,808,808,Gd,Y,SBrkr,808,785,0,1593,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1993,2,389,342,40,0,0,0,0,NA,MnPrv,NA,0,12,2009,178000
75,RL,60,6204,NA,4,5,1912,1950,0,Gd,0,0,795,795,TA,N,SBrkr,954,795,481,2230,1,0,1,0,5,1,TA,10,Typ,0,NA,Detchd,1997,1,440,0,188,0,0,0,0,NA,NA,NA,0,3,2006,118500
20,RL,65,7150,NA,5,5,1967,1967,60,TA,432,0,460,892,TA,Y,SBrkr,892,0,0,892,0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1967,1,288,0,0,0,0,0,0,NA,GdWo,NA,0,7,2009,100000
120,FV,50,5119,NA,9,5,1999,2000,60,Gd,1238,0,460,1698,Ex,Y,SBrkr,1709,0,0,1709,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1999,2,506,97,65,0,0,0,0,NA,NA,NA,0,1,2008,328900
